,sigma,x,y,z,t
48,5,15.30697708262582,5.139968186649775,46.344995110942634,0.48
49,5,14.742549557592497,2.388903768874463,45.68126087683034,0.49
50,5,14.077654139180035,-0.10103439415305138,44.63891837779565,0.5
51,5,13.331202641926934,-2.282063036018287,43.29996718072225,0.51
52,5,12.522908466067435,-4.130795080517121,41.7484458203725,0.52
53,5,11.672117077932208,-5.645469971135845,40.06354708347917,0.53
54,5,10.796872796088119,-6.841559651629667,38.314790885662994,0.54
55,5,9.91326432993409,-7.746753773894444,36.559361749125486,0.55
56,5,9.035045181587638,-8.396132196733719,34.841337503637284,0.56
57,5,8.173491914685945,-8.828045321988393,33.19232646061673,0.5700000000000001
58,5,7.337447432005616,-9.08094204650804,31.632991234847765,0.58
59,5,6.533492849607652,-9.191170218616133,30.174998955746666,0.59
60,5,5.766196269186662,-9.191635507912844,28.823049430076992,0.6
61,5,5.038397457082459,-9.111144614093599,27.57675821967578,0.61
62,5,4.351497637754384,-8.974244152572599,26.432272536839292,0.62
63,5,3.7057343549155135,-8.801387921960975,25.383577156298898,0.63
64,5,3.100429500715523,-8.609296194010218,24.423496891623984,0.64
65,5,2.534205185783136,-8.41140977300858,23.544430058731006,0.65
66,5,2.005166000927371,-8.21836868012626,22.738858554568296,0.66
67,5,1.5110493680716044,-8.038474359556337,21.99968231679582,0.67
68,5,1.049346937191292,-7.878111117445394,21.3204214516909,0.68
69,5,0.6174007647377302,-7.74211616133096,20.69532267117115,0.6900000000000001
70,5,0.21247807418500675,-7.634095239438694,20.11939962107623,0.7000000000000001
71,5,-0.16817171647789403,-7.55668626019366,19.588429746948172,0.71
72,5,-0.5272744236677845,-7.511775493496723,19.098924592348446,0.72
73,5,-0.8675000960740605,-7.500672079470095,18.64808567014014,0.73
74,5,-1.1914411298442658,-7.524246622487011,18.233754356951103,0.74
75,5,-1.5015974387968398,-7.583039233785396,17.85436141952322,0.75
76,5,-1.8003669636766033,-7.677341690475682,17.508879740793425,0.76
77,5,-2.0900400954264695,-7.807257619726212,17.19678229192473,0.77
78,5,-2.372796832611139,-7.972743839788318,16.918006300789663,0.78
79,5,-2.650705681269952,-8.173635289706372,16.67292381976914,0.79
80,5,-2.925723457293617,-8.409655356585056,16.46231832364437,0.8
81,5,-3.199695271595432,-8.680412845913795,16.287366532600178,0.81
82,5,-3.4743540577660292,-8.985386407277556,16.149624320863772,0.8200000000000001
83,5,-3.75131906275846,-9.323896879530318,16.051015264954035,0.8300000000000001
84,5,-4.032092770916788,-9.695067732760855,15.993820050083947,0.84
85,5,-4.318055756318557,-10.097773643277879,15.980664621737919,0.85
86,5,-4.610458986441345,-10.530577194627558,16.014504577650957,0.86
87,5,-4.91041312458449,-10.991653815380886,16.098602847365484,0.87
88,5,-5.218874408519828,-11.47870531773974,16.23649728299818,0.88
89,5,-5.536626740799665,-11.988862973413179,16.431954153284718,0.89
90,5,-5.864259699658408,-12.518581762643773,16.68890315518149,0.9
91,5,-6.2021422974570894,-13.063528532333507,17.011349143222144,0.91
92,5,-6.5503925060356565,-13.618468382675431,17.403255399562084,0.92
93,5,-6.908842799791463,-14.177155173963303,17.86839362557026,0.93
94,5,-7.27700229968207,-14.732234402177149,18.41015614269239,0.9400000000000001
95,5,-7.654016545581399,-15.27516916231488,19.031327197084675,0.9500000000000001
96,5,-8.03862644802215,-15.796202471332132,19.733812423430884,0.96
97,5,-8.429128655527293,-16.28437189434196,20.51832919870839,0.97
98,5,-8.823340156403923,-16.727593572756106,21.384064797578223,0.98
99,5,-9.218570793501687,-17.112834177620876,22.328315750626622,0.99
100,5,-9.611608157933555,-17.42638774168464,23.346129904800414,1.0
101,5,-9.998719273186861,-17.65426934787742,24.429976862497288,1.01
102,5,-10.375674727668372,-17.782732525917744,25.569487245122634,1.02
103,5,-10.737799570955584,-17.798902707332065,26.751298635075393,1.03
104,5,-11.080055255461122,-17.691507218025748,27.959055410540895,1.04
105,5,-11.397154650351364,-17.45166239838606,29.173602275091543,1.05
106,5,-11.68371026079718,-17.073661919987483,30.3734034024897,1.06
107,5,-11.934412115763447,-16.555693806069726,31.535199910873633,1.07
108,5,-12.144228622152859,-15.900405139869171,32.634893519447786,1.08
109,5,-12.308619695911261,-15.115233700755942,33.64861372146889,1.09
110,5,-12.423748583881412,-14.212439112349573,34.553895700372664,1.1
111,5,-12.486676378211524,-13.20879499215648,35.330867397921786,1.11
112,5,-12.495523866023513,-12.124933971356503,35.96334003607699,1.12
113,5,-12.449585506005755,-10.984389201783063,36.43968199806505,1.1300000000000001
114,5,-12.349385155233318,-9.812408408860364,36.7533898111405,1.1400000000000001
115,5,-12.196668008320051,-8.634650996771636,36.90329624588837,1.1500000000000001
116,5,-11.994328881500941,-7.4758922286516585,36.89340098455947,1.16
117,5,-11.746283616491052,-6.358853821811548,36.73235647988278,1.17
118,5,-11.457294775700232,-5.303259275707861,36.43267750918672,1.18
119,5,-11.132766754322807,-4.325177826588113,36.00977179340872,1.19
120,5,-10.778526549754552,-3.436681306992037,35.48089649910045,1.2
121,5,-10.40060597889511,-2.645800781960475,34.86414000080403,1.21
122,5,-10.005038942771536,-1.9567399913030898,34.17750962090575,1.22
123,5,-9.597684053511895,-1.3702839791412116,33.43818036553847,1.23
124,5,-9.184079231180965,-0.8843340360465248,32.66193255028984,1.24
125,5,-8.769331219933585,-0.49450308348302224,31.8627816652821,1.25
126,5,-8.358039832036274,-0.19471493246935684,31.052784847731015,1.26
127,5,-7.954254308206586,0.02223442943798218,30.241996294251276,1.27
128,5,-7.561457638456434,0.16418240439080273,29.438538021925915,1.28
129,5,-7.1825737889401395,0.23918672274732464,28.64875179257598,1.29
130,5,-6.8199926154853765,0.255198093507576,27.877401086255663,1.3
131,5,-6.47560748087158,0.2198149822300723,27.127897115421302,1.31
132,5,-6.150861145084723,0.14011198078908876,26.402528809860687,1.32
133,5,-5.846796206258709,0.022530614110099892,25.702682565374708,1.33
134,5,-5.564107114607258,-0.1271792947027858,25.029042617716335,1.34
135,5,-5.303191504995941,-0.3039791671531172,24.38176715284862,1.35
136,5,-5.064199228731299,-0.5035323625845934,23.760638362536973,1.36
137,5,-4.847078014321768,-0.7221747035433405,23.16518693730374,1.37
138,5,-4.651615115843958,-0.956871874091255,22.594792876079232,1.3800000000000001
139,5,-4.47747464362585,-1.2051691843081747,22.04876531207232,1.3900000000000001
140,5,-4.32423052392697,-1.4651377738348987,21.526404406949524,1.4000000000000001
141,5,-4.191395202015627,-1.7353202254499327,21.0270484086915,1.41
142,5,-4.078444322454365,-2.0146775657159997,20.550108784527527,1.42
143,5,-3.984837682375803,-2.3025389054889045,20.095096049298736,1.43
144,5,-3.9100367817537403,-2.5985544184926317,19.661638547059173,1.44
145,5,-3.8535193162154906,-2.9026519496337193,19.249496184403267,1.45
146,5,-3.81479094100686,-3.214997214010043,18.85857071952456,1.46
147,5,-3.79339459695438,-3.5359573191613545,18.488913823957276,1.47
148,5,-3.78891767830011,-3.866067223241825,18.140734005516983,1.48
149,5,-3.800997276403864,-4.20599859645717,17.814403151229147,1.49
150,5,-3.8293236968248525,-4.556530478052846,17.510463273000664,1.5
151,5,-3.873642401824297,-4.918521066455717,17.22963384335532,1.51
152,5,-3.9337544896175007,-5.292879937875802,16.97281994104238,1.52
153,5,-4.009515826295565,-5.680539739797102,16.741121417702924,1.53
154,5,-4.10083475040482,-6.082426894155294,16.535842747848932,1.54
155,5,-4.2076684552158605,-6.499430104806917,16.35850361429021,1.55
156,5,-4.3300179394117615,-6.932365881464212,16.21084974687753,1.56
157,5,-4.467921421755347,-7.3819401663548545,16.094863415328117,1.57
158,5,-4.621446089516444,-7.848705072850759,16.012772809006055,1.58
159,5,-4.790678005312463,-8.333009782774228,15.96705922500459,1.59
160,5,-4.975709940089373,-8.834944729505846,15.96046066526704,1.6
161,5,-5.176626905503068,-9.35427826329069,15.995970177179213,1.61
162,5,-5.393489108049884,-9.890385238018698,16.076826750934615,1.62
163,5,-5.626312026158143,-10.44216721039752,16.206496064637903,1.6300000000000001
164,5,-5.875043390150859,-11.007964696013241,16.388638012802193,1.6400000000000001
165,5,-6.139536818160198,-11.585462124254155,16.627057675316795,1.6500000000000001
166,5,-6.419521935452862,-12.17158736773892,16.92563543105744,1.6600000000000001
167,5,-6.714571029974291,-12.762409494301096,17.288231840168983,1.67
168,5,-7.024062330728053,-13.353038480169012,17.718563477993598,1.68
169,5,-7.34714047911676,-13.937534768263143,18.220044971727184,1.69
170,5,-7.682674729177283,-14.508834667812026,18.795595131224044,1.7
171,5,-8.029216376291783,-15.058706538560129,19.447404223525833,1.71
172,5,-8.384957017241238,-15.57774697550101,20.176665235300437,1.72
173,5,-8.747689987074072,-16.055434694038578,20.98327236287769,1.73
174,5,-9.114778050573014,-16.48025690618572,21.86549751861089,1.74
175,5,-9.48313093909331,-16.839924274953177,22.819660003921648,1.75
176,5,-9.849196920564754,-17.121687529292437,23.839811997191493,1.76
177,5,-10.208972905178788,-17.312763625529026,24.917469400338607,1.77
178,5,-10.558037557905632,-17.400871429936494,26.041423011051567,1.78
179,5,-10.89161133390439,-17.37486178683764,27.197670798222468,1.79
180,5,-11.204646195833083,-17.22542114282862,28.36950563096681,1.8
181,5,-11.491946179939177,-16.945798499524326,29.537797470280292,1.81
182,5,-11.748316934312847,-16.532503792180616,30.68148452556172,1.82
183,5,-11.968740001097391,-15.985904977206737,31.778278426784237,1.83
184,5,-12.148563610902144,-15.310652467491893,32.805556948179586,1.84
185,5,-12.283699323082997,-14.515862629415773,33.7413948656901,1.85
186,5,-12.370810928787899,-13.615010834930073,34.56565513709712,1.86
187,5,-12.407481330650123,-12.625511727145403,35.26104652104681,1.87
188,5,-12.392343274414099,-11.567999428260393,35.814045779448655,1.8800000000000001
189,5,-12.325162230578282,-10.465358487346323,36.21559103059186,1.8900000000000001
190,5,-12.206863419662373,-9.341588250201472,36.46147504347279,1.9000000000000001
191,5,-12.039500207577063,-8.220604941515617,36.55240251298558,1.9100000000000001
192,5,-11.82616635330658,-7.125092116283045,36.49371423923176,1.92
193,5,-11.570859776923443,-6.075500016176908,36.29482012012484,1.93
194,5,-11.278309437117088,-5.0892712501094035,35.968412623826076,1.94
195,5,-10.95377948329706,-4.180337397655473,35.52955116254634,1.95
196,5,-10.60286532840156,-3.3588965052041098,34.994710186188755,1.96
197,5,-10.231295344336743,-2.6314504541695514,34.380874803456095,1.97
198,5,-9.84474956995667,-2.00105782634967,33.70474899870457,1.98
199,5,-9.448703717388131,-1.467744740901311,32.98211805868918,1.99
200,5,-9.048303452165085,-1.0290124443979018,32.227383466247765,2.0
201,5,-8.648270761274368,-0.6803851152374628,31.4532681743283,2.0100000000000002
202,5,-8.252841598796053,-0.4159505600262001,30.670675066433578,2.02
203,5,-7.865732038021393,-0.22885978924814154,29.88867241124668,2.0300000000000002
204,5,-7.490128943881677,-0.11176267990727069,29.114576006761105,2.04
205,5,-7.128700532682958,-0.05716906205305524,28.354098133047312,2.05
206,5,-6.783622130825048,-0.05773294569043761,27.61153652026916,2.06
207,5,-6.456612731766491,-0.1064641111190948,26.8899813594519,2.07
208,5,-6.148978466265447,-0.1968750659358901,26.191523464946457,2.08
209,5,-5.861659714624469,-0.323073523866939,25.51745169566326,2.09
210,5,-5.595279329768372,-0.47981082723882884,24.86843238986002,2.1
211,5,-5.350189999347288,-0.6624963285100303,24.24466676047941,2.11
212,5,-5.126519297549969,-0.8671869849689937,23.646024918040094,2.12
213,5,-4.924211667971002,-1.0905589272936558,23.072157409637505,2.13
214,5,-4.743066576931239,-1.3298680132830099,22.522585603348062,2.14
215,5,-4.582772750422896,-1.5829034571575282,21.996773724790206,2.15
216,5,-4.442938377306637,-1.847938375512568,21.494185078219346,2.16
217,5,-4.323117403061407,-2.1236797108380174,21.01432521821051,2.17
218,5,-4.222832122814514,-2.409219268918552,20.556774645152274,2.18
219,5,-4.14159233364361,-2.7039869657057327,20.121213338335846,2.19
220,5,-4.0789113426235515,-3.007706808936529,19.707439121143715,2.2
221,5,-4.034319116665393,-3.3203559067263275,19.315381585151528,2.21
222,5,-4.0073728651727905,-3.642126396222221,18.945112971059935,2.22
223,5,-3.9976653188791205,-3.9733900095072925,18.596857124899486,2.23
224,5,-4.004830931139765,-4.3146648736821644,18.270997413519435,2.24
225,5,-4.0285502036411005,-4.66658401954689,17.968084258798367,2.25
226,5,-4.068552293378605,-5.02986497969438,17.688842747921193,2.2600000000000002
227,5,-4.124616023018102,-5.4052797973793965,17.43418060406402,2.27
228,5,-4.196569375138274,-5.793624698700289,17.205196619010298,2.2800000000000002
229,5,-4.2842875069605215,-6.195688667233182,17.00318952103682,2.29
230,5,-4.38768928558038,-6.612220068073463,16.82966703892445,2.3000000000000003
231,5,-4.506732298784353,-7.04389050294801,16.686354787455315,2.31
232,5,-4.64140626091568,-7.491254972485243,16.57520435049625,2.32
233,5,-4.791724688753997,-7.954707519900047,16.498399772707174,2.33
234,5,-4.957714692476188,-8.43443151781047,16.458361313944526,2.34
235,5,-5.139404687148217,-8.930343783270896,16.457745187063203,2.35
236,5,-5.3368098242473865,-9.442032044934631,16.49943736489728,2.36
237,5,-5.549914903252599,-9.968685271266873,16.586539545176787,2.37
238,5,-5.778654537410123,-10.509016874175467,16.722344605856144,2.38
239,5,-6.022890404576223,-11.061181565729106,16.91029860525793,2.39
240,5,-6.28238537089598,-11.622686584048475,17.153946153522195,2.4
241,5,-6.556774498625894,-12.190300088071055,17.45685527590604,2.41
242,5,-6.845532990885778,-12.759959780486335,17.822518327875358,2.42
243,5,-7.147941271785871,-13.326686292053914,18.25422484050362,2.43
244,5,-7.46304795186389,-13.884509049061876,18.754903880026884,2.44
245,5,-7.7896312798008625,-14.426411471759298,19.32693311921966,2.45
246,5,-8.126160563522092,-14.944307384669777,19.971914368172833,2.46
247,5,-8.470759439876849,-15.429060334395913,20.690419629380408,2.47
248,5,-8.821173100409627,-15.870559099088071,21.481711266688606,2.48
249,5,-9.174742316096527,-16.257863040939156,22.34344688303286,2.49
250,5,-9.528388233833041,-16.579432087076558,23.2713895030897,2.5
251,5,-9.878610898246786,-16.823447713788894,24.259138328381717,2.5100000000000002
252,5,-10.221506230500701,-16.978232276771887,25.297912866304927,2.52
253,5,-10.552804983724016,-17.03276160307009,26.37642092247942,2.5300000000000002
254,5,-10.867936193042933,-16.977252522254094,27.480843184348963,2.54
255,5,-11.162118624829912,-16.803805269664064,28.59496936130615,2.5500000000000003
256,5,-11.43047833211236,-16.507048107463692,29.700508480712013,2.56
257,5,-11.668191940051914,-16.0847413206852,30.777587619380483,2.57
258,5,-11.87064946294187,-15.538270556297075,31.805433433980543,2.58
259,5,-12.033629595866785,-14.87297261384018,32.7632082218601,2.59
260,5,-12.153476902156099,-14.098235148490996,33.630951165923484,2.6
261,5,-12.227268885760171,-13.227334419137831,34.39055277889694,2.61
262,5,-12.252960274513558,-12.276998318278729,35.026678803054,2.62
263,5,-12.229492483559374,-11.26671319109772,35.527556383746465,2.63
264,5,-12.156858607395012,-10.21782514589374,35.88554455789507,2.64
265,5,-12.036117919374925,-9.152510797676454,36.0974340133381,2.65
266,5,-11.869358049760677,-8.092710686844601,36.164449408955555,2.66
267,5,-11.659608123491324,-7.059118271223881,36.091964198393335,2.67
268,5,-11.410709890792804,-6.070311802962384,35.888966605290655,2.68
269,5,-11.127157686603093,-5.142090112083515,35.56734303927872,2.69
270,5,-10.813919612675317,-4.287048023752242,35.14105682626398,2.7
271,5,-10.47625279368951,-3.5143974075229703,34.6253020407005,2.71
272,5,-10.119524583648055,-2.8300135782874754,34.03570361782123,2.72
273,5,-9.749049529536236,-2.23666788967379,33.38761856945421,2.73
274,5,-9.369949178370536,-1.7343966545173595,32.69557303745665,2.74
275,5,-8.987039011499256,-1.320953581217273,31.972850424097373,2.75
276,5,-8.604743962332511,-0.9922970351786391,31.23122829975474,2.7600000000000002
277,5,-8.227041842884951,-0.7430722217250866,30.480849503632474,2.77
278,5,-7.857432277976673,-0.5670573159197811,29.730205049399018,2.7800000000000002
279,5,-7.498927616642705,-0.45755482105390866,28.986202668036235,2.79
280,5,-7.154061792702836,-0.40771795939357697,28.254295278261182,2.8000000000000003
281,5,-6.824913017950078,-0.4108097726005482,27.538646180493416,2.81
282,5,-6.513136407125834,-0.4603980384160437,26.842311605751156,2.82
283,5,-6.220003076829612,-0.5504929015606115,26.167425846847923,2.83
284,5,-5.946442804572935,-0.6756354115395791,25.51537813926336,2.84
285,5,-5.693087908576745,-0.8309462482291408,24.886974647798077,2.85
286,5,-5.460316564987305,-1.012143229847534,24.282581701633937,2.86
287,5,-5.248294263504503,-1.2155354528055722,23.702248900926215,2.87
288,5,-5.057012519776585,-1.4380007573021176,23.145812340229714,2.88
289,5,-4.886324298423004,-1.6769520865916234,22.612979336230147,2.89
290,5,-4.735975899539825,-1.9302968273598458,22.103396648203375,2.9
291,5,-4.605635193299456,-2.19639263549712,21.616704493745218,2.91
292,5,-4.494916289166556,-2.4740020164615224,21.15257871475174,2.92
293,5,-4.403400791117903,-2.762247287133209,20.71076333936765,2.93
294,5,-4.330655851582387,-3.060566998007113,20.291095589650094,2.94
295,5,-4.276249269802172,-3.3686743674764057,19.893525117154063,2.95
296,5,-4.239761880471507,-3.686517980794696,19.51812899828712,2.96
297,5,-4.220797475048247,-4.014244731752841,19.165123756994443,2.97
298,5,-4.21899048497819,-4.352164743735946,18.834875416434404,2.98
299,5,-4.234011619537529,-4.700717892757703,18.527908359039532,2.99
300,5,-4.265571624711264,-5.060441430013009,18.244913562770943,3.0
301,5,-4.3134232964648005,-5.431938122611898,17.986756587508253,3.0100000000000002
302,5,-4.377361839295146,-5.815844253828783,17.754485500127952,3.02
303,5,-4.4572236300055925,-6.212796775814898,17.54933875257781,3.0300000000000002
304,5,-4.552883404135696,-6.623398847876982,17.372752844352966,3.04
305,5,-4.664249842307357,-7.048183030059284,17.226369426620916,3.0500000000000003
306,5,-4.791259501775947,-7.487571273722343,17.112041305959554,3.06
307,5,-4.933869002122314,-7.941831050382972,17.031836535812324,3.0700000000000003
308,5,-5.09204533646563,-8.411026739635112,16.98803965377623,3.08
309,5,-5.26575416218688,-8.89496582969377,16.983148649315496,3.09
310,5,-5.4549458975341505,-9.393139338885325,17.01986616188595,3.1
311,5,-5.659539432560683,-9.904656218110656,17.101082920512294,3.11
312,5,-5.879403325063785,-10.428172173498696,17.229851036717818,3.12
313,5,-6.114334253748278,-10.961812930787884,17.4093447358954,3.13
314,5,-6.364032752004216,-11.503094185948235,17.642805263599225,3.14
315,5,-6.628076106196725,-12.048839463976476,17.93346718326227,3.15
316,5,-6.90588859609375,-12.595099731531722,18.28446239589912,3.16
317,5,-7.196709472429145,-13.13707960225214,18.69869954166217,3.17
318,5,-7.499559145373464,-13.669075776419447,19.17871580861183,3.18
319,5,-7.813204326905266,-14.18443452690042,19.72649964392788,3.19
320,5,-8.136123746752771,-14.675540368415371,20.34328572216715,3.2
321,5,-8.46647571743465,-15.133843503635955,21.0293237438147,3.21
322,5,-8.802069915255064,-15.549939318462483,21.783627685321328,3.22
323,5,-9.140345983088869,-15.913711868268251,22.603715766904383,3.23
324,5,-9.478361852809856,-16.214550725968,23.48535541361595,3.24
325,5,-9.812795281130187,-16.441650280578433,24.422333014343195,3.25
326,5,-10.139961932999741,-16.58439115854205,25.406273514864523,3.2600000000000002
327,5,-10.455853166755901,-16.632803760527306,26.426535674459753,3.27
328,5,-10.756196307544508,-16.578093664286545,27.470214592315685,3.2800000000000002
329,5,-11.036538629838155,-16.413208458066112,28.522275885041065,3.29
330,5,-11.29235517881716,-16.133406868990356,29.56584374705702,3.3000000000000003
331,5,-11.519178250262847,-15.736784408022746,30.582651979333072,3.31
332,5,-11.712743959235482,-15.224703577853212,31.553651478913107,3.3200000000000003
333,5,-11.86914932546491,-14.602074473501428,32.459751507653664,3.33
334,5,-11.985010553106386,-13.877440473024384,33.28264888221017,3.34
335,5,-12.057612539503133,-13.06283756572036,34.00568721616705,3.35
336,5,-12.08503809998647,-12.173413982172214,34.61467251525954,3.36
337,5,-12.06626699203842,-11.226830247582676,35.098572294319474,3.37
338,5,-12.00123603427971,-10.242476519176435,35.450031366623634,3.38
339,5,-11.890855020498757,-9.240573760756824,35.66565577716494,3.39
340,5,-11.736976681983792,-8.241234440144495,35.74604113250768,3.4
341,5,-11.54232298978666,-7.2635642857341445,35.695549713187894,3.41
342,5,-11.310373830720309,-6.324877873487664,35.521868344799664,3.42
343,5,-11.04522675522416,-5.440084753717687,35.23539864122313,3.43
344,5,-10.751438635034395,-4.621279416250104,34.848546295939876,3.44
345,5,-10.433860266260407,-3.8775440421004923,34.37497688202005,3.45
346,5,-10.09747442090153,-3.214950692131141,33.828900513227104,3.46
347,5,-9.747246194909376,-2.6367325549938885,33.224434813200695,3.47
348,5,-9.387992357921203,-2.14358313406866,32.57507974831118,3.48
349,5,-9.02427387894966,-1.7340389624766248,31.893320683314865,3.49
350,5,-8.660313537147056,-1.4049031869266044,31.190361511180377,3.5
351,5,-8.299938445008154,-1.151673596730735,30.475977863872487,3.5100000000000002
352,5,-7.94654577093903,-0.9689470268340983,29.75847296244164,3.52
353,5,-7.603088852439188,-0.8507807910614242,29.044714591735623,3.5300000000000002
354,5,-7.272080332164808,-0.7910003184500289,28.340231232544046,3.54
355,5,-6.955608708597048,-0.7834488359818076,27.649346606974017,3.5500000000000003
356,5,-6.655364862680987,-0.8221803122890321,26.975335205748003,3.56
357,5,-6.372675389071018,-0.9016002745493357,26.32058463717666,3.5700000000000003
358,5,-6.108540023413791,-1.0165612122802958,25.686754457742946,3.58
359,5,-5.86367093396286,-1.1624201017421825,25.074924421064356,3.59
360,5,-5.638532130154321,-1.3350656315231986,24.485727945553812,3.6
361,5,-5.4333776707508985,-1.5309219733315569,23.919468671764175,3.61
362,5,-5.2482877494252165,-1.7469354690868493,23.37621989319055,3.62
363,5,-5.083202056375425,-1.9805491536237383,22.855907488469196,3.63
364,5,-4.937950056927788,-2.2296693263178033,22.358377854193733,3.64
365,5,-4.812278036026376,-2.4926273658624614,21.88345266916565,3.65
366,5,-4.705872894996518,-2.7681392500041175,21.430972515439908,3.66
367,5,-4.618382794460949,-3.0552643130195674,21.00083121093274,3.67
368,5,-4.549434782218339,-3.353364549287056,20.593002760543637,3.68
369,5,-4.498649606995015,-3.662065066540357,20.20756251588332,3.69
370,5,-4.465653914808692,-3.981216019253975,19.844703940677817,3.7
371,5,-4.450090033268662,-4.31085609633197,19.504752163115388,3.71
372,5,-4.451623533233583,-4.651177407887464,19.188175253961347,3.72
373,5,-4.4699487379883625,-5.00249143362274,18.89559393292719,3.73
374,5,-4.504792319187694,-5.365195634863422,18.62779024385164,3.74
375,5,-4.555915094127077,-5.739740180951631,18.38571550253152,3.75
376,5,-4.623112105717206,-6.126594207861424,18.170497668067913,3.7600000000000002
377,5,-4.706211026769547,-6.526210956122477,17.983448074212824,3.77
378,5,-4.805068900652938,-6.938991116704698,17.826067286622713,3.7800000000000002
379,5,-4.9195671957219,-7.365243700050859,17.70004965407677,3.79
380,5,-5.049605113130631,-7.805143762208478,17.607285881442564,3.8000000000000003
381,5,-5.1950910837524376,-8.258686352757179,17.549862879912475,3.81
382,5,-5.355932310846462,-8.725636192667052,17.530059517460924,3.8200000000000003
383,5,-5.532022267890207,-9.205472595929612,17.550337206701613,3.83
384,5,-5.723225988445973,-9.697329688094843,17.613323225491563,3.84
385,5,-5.929363063067687,-10.199931869610268,17.721785309166712,3.85
386,5,-6.150188183407061,-10.711525097542655,17.878594901629835,3.86
387,5,-6.385369243717444,-11.229805677586803,18.086676438295363,3.87
388,5,-6.634462959125159,-11.75184752845426,18.348940655267747,3.88
389,5,-6.896888235558232,-12.274032378398232,18.668198184571498,3.89
390,5,-7.1718974567809415,-12.791984322414079,19.047052462312312,3.9
391,5,-7.458546314423713,-13.300517007349454,19.48776823117143,3.91
392,5,-7.755662897926236,-13.793597490034987,19.99211605010709,3.92
393,5,-8.061817133039908,-14.264335808418256,20.56119240397876,3.93
394,5,-8.375291984663367,-14.70500913841953,21.19521778743307,3.94
395,5,-8.694058349783571,-15.107130190504275,21.893318436993535,3.95
396,5,-9.015755748259211,-15.461569590202929,22.653299408706772,3.96
397,5,-9.337681449678241,-15.758741177382863,23.47142153143493,3.97
398,5,-9.656790861222722,-15.98885676922943,24.342198458820484,3.98
399,5,-9.969712093342375,-16.142253234512218,25.258233607807746,3.99
400,5,-10.272777498701224,-16.209786176638833,26.21012196821851,4.0
401,5,-10.562074251246068,-16.183283794649682,27.186436064215666,4.01
402,5,-10.833515768405732,-16.056035760351545,28.173825684914704,4.0200000000000005
403,5,-11.08293365412133,-15.82329181593132,29.157243807846015,4.03
404,5,-11.306189107395271,-15.482730471820986,30.120312449823096,4.04
405,5,-11.499299991361134,-15.034855430081153,31.04582402605339,4.05
406,5,-11.65857845421347,-14.483274569717045,31.91636257593157,4.0600000000000005
407,5,-11.78077164613237,-13.834820825890885,32.71501150178352,4.07
408,5,-11.86319689327816,-13.099485334383132,33.42609974079378,4.08
409,5,-11.903862201863912,-12.29014772946393,34.03593083276823,4.09
410,5,-11.90156269533366,-11.422111150648277,34.53342930102784,4.1
411,5,-11.85594550894023,-10.5124690695641,34.91064918141149,4.11
412,5,-11.767537368909789,-9.579352158451329,35.163095975965255,4.12
413,5,-11.637732422183564,-8.641116372641898,35.2898357098597,4.13
414,5,-11.468741013072048,-7.715539917430251,35.293385569008265,4.14
415,5,-11.26350334251728,-6.819093689826008,35.179404135168866,4.15
416,5,-11.025574680995584,-5.966338893164745,34.9562186144057,4.16
417,5,-10.758990744883391,-5.169488398682695,34.634240427125064,4.17
418,5,-10.468122639155217,-4.438148325863465,34.22532580355312,4.18
419,5,-10.157530684606213,-3.7792371149404893,33.742136496421196,4.19
420,5,-9.831825426136971,-3.197062965202997,33.19754762982053,4.2
421,5,-9.495542482485172,-2.693529162954756,32.60413757764638,4.21
422,5,-9.15303590886415,-2.2684312143376553,31.973780955541777,4.22
423,5,-8.808392777503492,-1.919808262463469,31.317352910138876,4.23
424,5,-8.465369653493712,-1.6443161164448976,30.644541076198035,4.24
425,5,-8.127350334393707,-1.4375933596508688,29.963754440402877,4.25
426,5,-7.797322901468298,-1.2946002863276935,29.282112672623676,4.26
427,5,-7.477873457087537,-1.2099173518397892,28.60549760040759,4.2700000000000005
428,5,-7.171193573153956,-1.1779960236243991,27.93864875962863,4.28
429,5,-6.879098395330126,-1.1933603238934447,27.28528661919489,4.29
430,5,-6.60305251557839,-1.250760923008415,26.64824972162417,4.3
431,5,-6.344201020453062,-1.3452863453893156,26.029634975717713,4.3100000000000005
432,5,-6.103403510229931,-1.4724371038279955,25.430933252480152,4.32
433,5,-5.881269293541064,-1.62816903856597,24.853155071453187,4.33
434,5,-5.678192349577905,-1.808912072163314,24.296943319464017,4.34
435,5,-5.494385014359468,-2.0115700594805657,23.76267168126967,4.3500000000000005
436,5,-5.329909653099151,-2.2335066329234796,23.250528639253588,4.36
437,5,-5.184707840336239,-2.4725211939663447,22.760587833341734,4.37
438,5,-5.058626772325907,-2.726818333797931,22.292866032228076,4.38
439,5,-4.951442793346083,-2.9949732463876093,21.84737026870675,4.39
440,5,-4.86288202846277,-3.2758950304068812,21.424135770709466,4.4
441,5,-4.792638197349475,-3.5687892213105505,21.023256284900025,4.41
442,5,-4.740387731996903,-3.873120436265957,20.644908268786544,4.42
443,5,-4.705802348996671,-4.188575642572813,20.289370257177225,4.43
444,5,-4.688559237293851,-4.515028271759691,19.957038514439468,4.44
445,5,-4.688349020993896,-4.852503161500054,19.64843988457201,4.45
446,5,-4.704881639377521,-5.201142148602503,19.364242541115985,4.46
447,5,-4.737890272816293,-5.5611699813283915,19.10526514878357,4.47
